Lat,Long,Type,Count,State
42.6892728166071,23.3306853545342,1100,1,ДОБРО,
42.6896200733134,23.3306441756081,1100,1,ДОБРО,
42.6890967632689,23.3310598654803,1100,1,ДОБРО,
42.6876803860784,23.3323177213642,1100,1,ДОБРО,
42.6880091066429,23.3327325469424,1100,1,ДОБРО,
42.6873675461087,23.3317474993477,1100,1,ДОБРО,
42.686792431097,23.330953559524,1100,1,ДОБРО,
42.6876301740835,23.3284447582532,1100,1,ДОБРО,
42.6885735043026,23.3295977897476,1100,2,ДОБРО,
42.6885207266397,23.3291733517353,1100,2,ДОБРО,
42.6884459118762,23.3242758816565,1100,1,ДОБРО,
42.6887583836352,23.3315270744658,1100,1,ДОБРО,
42.688385184484,23.3251924608105,1100,1,ДОБРО,
42.690334060812,23.3293317686179,1100,2,ДОБРО,
42.6904704730526,23.3289890315614,1100,4,ДОБРО,
42.6896924439515,23.3288368295786,1100,4,ДОБРО,
42.6897110271483,23.3288607580965,1100,3,ДОБРО,
42.6902199330836,23.327876846007,1100,5,ДОБРО,
42.6880192856904,23.3472318592231,1100,1,ДОБРО,
42.6905699500794,23.3266555038628,1100,4,ДОБРО,
42.6876338189755,23.3280886474159,1100,1,ДОБРО,
42.6859680621696,23.3287425802698,1100,1,ДОБРО,
42.6874056015914,23.3276960122156,1100,1,ДОБРО,
42.6856359250921,23.3277110249277,1100,1,ДОБРО,
42.6872314364136,23.3269382815835,1100,1,ДОБРО,
42.6890144789625,23.3194847816386,1100,2,ДОБРО,
42.6888746429749,23.3207845367262,1100,1,ДОБРО,
42.6894445978484,23.3216960914652,1100,3,ДОБРО,
42.6908797553699,23.3218736478954,1100,3,ДОБРО,
42.6886925597729,23.3221432156946,1100,1,ДОБРО,
42.688704724047,23.3225378685087,1100,1,ДОБРО,
42.6886844744257,23.3413099140255,1100,2,ДОБРО,
42.6877958568807,23.3230962277677,1100,2,ДОБРО,
42.6914418604004,23.3207826539131,1100,3,ДОБРО,
42.6918311107709,23.3327104622488,1100,2,ДОБРО,
42.6914092194378,23.3414692984516,1100,1,ДОБРО,
42.6920276900734,23.3335521781106,1100,1,ДОБРО,
42.6926115930101,23.3332502387355,1100,2,ДОБРО,
42.6927410456387,23.3328329386212,1100,1,ДОБРО,
42.6915785584116,23.3301302857485,1100,3,ДОБРО,
42.6913064365948,23.3407947896776,1100,1,ДОБРО,
42.6911210779566,23.3401837013419,1100,1,ДОБРО,
42.6910193634083,23.3396008118643,1100,1,ДОБРО,
42.6855271166125,23.3273972398734,1100,1,ДОБРО,
42.6925282276802,23.3211128337178,1100,3,ДОБРО,
42.6907338947981,23.3207536628009,1100,2,ДОБРО,
42.6877703475774,23.3216530289245,1100,3,ДОБРО,
42.6871998103818,23.3215039836095,1100,2,ДОБРО,
42.686809898824,23.3214438654892,1100,2,ДОБРО,
42.684265551432,23.3210268631202,1100,1,ДОБРО,
42.6885851871864,23.3243792563575,1100,1,ДОБРО,
42.6852208814068,23.3212073707569,1100,3,ДОБРО,
42.6878017142575,23.3493494640328,1100,1,ДОБРО,
42.6883864841132,23.3260530573861,1100,1,ДОБРО,
42.6886480141255,23.3263827164979,1100,2,ДОБРО,
42.6884924497397,23.3254917107685,1100,1,ДОБРО,
42.6848717094924,23.3364347568785,1100,1,ДОБРО,
42.6888748578846,23.340366952088,1100,1,ДОБРО,
42.6889259067033,23.3402991360712,1100,1,ДОБРО,
42.6866170725433,23.3467642832761,1100,1,ДОБРО,
42.6887056032045,23.3405191398565,1100,1,ДОБРО,
42.6886106509289,23.323721254371,1100,1,ДОБРО,
42.6869108431817,23.3258303352668,1100,1,ДОБРО,
42.6885333619453,23.3248975472185,1100,1,ДОБРО,
42.6843808978758,23.3476404547768,1100,1,ДОБРО,
42.6884726039475,23.325308891544,1100,1,ДОБРО,
42.6883554673432,23.3252072327694,1100,1,ДОБРО,
42.6916991278668,23.3425173942731,1100,1,ДОБРО,
42.6881602456534,23.344714584947,1100,1,ДОБРО,
42.6918036979576,23.3432505133822,1100,1,ДОБРО,
42.6874162268037,23.3437472347302,1100,1,ДОБРО,
42.6865955254218,23.3452016840722,1100,1,ДОБРО,
42.6886914104591,23.3452792778522,1100,1,ДОБРО,
42.6889713168642,23.3445457114444,1100,2,ДОБРО,
42.689003961042,23.3472612302688,1100,1,ДОБРО,
42.6870545491607,23.349552389929,1100,2,ДОБРО,
42.6885337088088,23.3481693891711,1100,1,ДОБРО,
42.6890457443626,23.3464313611962,1100,1,ДОБРО,
42.6888231812355,23.3428270563383,1100,1,ДОБРО,
42.6884799126964,23.3423251198221,1100,1,ДОБРО,
42.6877993468742,23.3427026451162,1100,1,ДОБРО,
42.6881326149367,23.3431860345281,1100,2,ДОБРО,
42.6885613936788,23.3436925435019,1100,1,ДОБРО,
42.6888038830766,23.3439602874321,1100,2,ДОБРО,
42.6845529241063,23.3473994565842,1100,1,ДОБРО,
42.6847121956772,23.348329601006,1100,1,ДОБРО,
42.6861039062384,23.3496596586504,1100,2,ДОБРО,
42.6854027425594,23.3473963816811,1100,1,ДОБРО,
42.6856326125364,23.3470395524876,1100,1,ДОБРО,
42.6876485946213,23.3470653300233,1100,1,ДОБРО,
42.6880061310192,23.3475265498026,1100,2,ДОБРО,
42.6854895124543,23.3459552140734,1100,1,ДОБРО,
42.6851715006833,23.3464658579429,1100,1,ДОБРО,
42.6880121435423,23.3463219196432,1100,2,ДОБРО,
42.6865728339332,23.3487334212232,1100,2,ДОБРО,
42.6869009424771,23.3483385675462,1100,1,ДОБРО,
42.687367828255,23.349021295835,1100,1,ДОБРО,
42.6877577530183,23.3483291529821,1100,1,ДОБРО,
42.6870405713407,23.3287770170739,1100,1,ДОБРО,
42.6851478732983,23.3331995137968,1100,1,ДОБРО,
42.6864015031405,23.3297024678282,1100,1,ДОБРО,
42.6867211745292,23.3278224418395,1100,1,ДОБРО,
42.6864150371923,23.3268028574967,1100,1,ДОБРО,
42.686096762258,23.3257370063824,1100,2,ДОБРО,
42.6865911029795,23.3244183133971,1100,2,ДОБРО,
42.6866944702514,23.3247858038523,1100,1,ДОБРО,
42.6851860275596,23.325726629149,1100,2,ДОБРО,
42.6871767972218,23.3258871080711,1100,2,ДОБРО,
42.6846245899096,23.3246247424121,1100,1,ДОБРО,
42.6849630126553,23.3233299182477,1100,1,ДОБРО,
42.6849476103802,23.3219901875325,1100,1,ДОБРО,
42.6850582167571,23.3223977663941,1100,1,ДОБРО,
42.684498711104,23.3218206309487,1100,2,ДОБРО,
42.6847843787933,23.3214335420504,1100,1,ДОБРО,
42.6862904411125,23.322936262711,1100,1,ДОБРО,
42.686771674153,23.3226805594338,1100,2,ДОБРО,
42.687142613931,23.3226970554514,1100,1,ДОБРО,
42.6873169246099,23.32492539735,1100,2,ДОБРО,
