Lat,Long,Type,Count,State
42.7067013539018,23.3227573779063,1100,3,ДОБРО,
42.7490503628421,23.3508971168509,110,1,ДОБРО,
42.7393332604669,23.3393421648166,110,1,ДОБРО,
42.7214021591395,23.3339063276215,110,1,ДОБРО,
42.7065996446615,23.3232250457631,1100,1,ДОБРО,
42.7065764030888,23.3267276337474,1100,2,ДОБРО,
42.7265249788027,23.3424276346116,110,2,ДОБРО,
42.7227386592542,23.3397241243927,110,2,ДОБРО,
42.7147517039835,23.3485580537437,110,1,ДОБРО,
42.7068421558294,23.3248436639525,1100,1,ДОБРО,
42.7259042615355,23.3422871078962,110,2,ДОБРО,
42.7231754750692,23.3372500465123,110,2,ДОБРО,
42.7148648560521,23.3489340982501,110,1,ДОБРО,
42.7067672985102,23.3236572384481,1100,2,ДОБРО,
42.7279394825557,23.3410987348798,110,2,ДОБРО,
42.7069404758994,23.3236005098992,1100,2,ДОБРО,
42.7248468869473,23.3318134541641,110,4,ДОБРО,
42.7388493693966,23.3369907875974,110,2,ДОБРО,
42.7138692211939,23.3495632020865,110,1,ДОБРО,
42.7269667875585,23.3364606983904,110,2,ДОБРО,
42.736989372476,23.3442951863227,110,2,ДОБРО,
42.7313350931734,23.3426040751386,110,1,ДОБРО,
42.7073926698766,23.3310637897382,1100,2,ДОБРО,
42.7205149047189,23.3367667666569,240,1,ДОБРО,
42.7220098364433,23.3293659041491,110,2,ДОБРО,
42.7230060652901,23.3323348074041,240,1,ДОБРО,
42.7170399286581,23.3421546623303,110,2,ДОБРО,
42.7136803530406,23.3482160447213,110,1,ДОБРО,
42.7257537364273,23.3445964130661,110,3,ДОБРО,
42.7074626090438,23.331608983861,1100,1,ДОБРО,
42.7249336554719,23.3339318299865,240,1,ДОБРО,
42.7374060825706,23.3404311672523,240,1,ДОБРО,
42.7135501310339,23.3480888798632,110,1,ДОБРО,
42.7256304834367,23.3303312922821,1100,2,ДОБРО,
42.7253239237841,23.344365026637,240,1,ДОБРО,
42.7070028626325,23.3320796272404,1100,1,ДОБРО,
42.7249319228582,23.3343092506599,110,2,ДОБРО,
42.7220107817351,23.3295147691541,110,1,ДОБРО,
42.7266141389314,23.3415767850817,110,2,ДОБРО,
42.7429944700111,23.3527591377544,1100,1,ДОБРО,
42.7148374353196,23.3440288893783,110,2,ДОБРО,
42.7133041330559,23.3483653954196,110,1,ДОБРО,
42.7259086698521,23.344677243006,110,3,ДОБРО,
42.7069786539134,23.3324356947291,1100,1,ДОБРО,
42.7250341745725,23.333572932372,110,2,ДОБРО,
42.7273160026081,23.3416493032896,110,2,ДОБРО,
42.7370973474527,23.3399592789423,110,2,ДОБРО,
42.7166398867302,23.3417126493163,110,2,ДОБРО,
42.7131772013951,23.3482698385683,110,1,ДОБРО,
42.7273104718775,23.3446295918869,110,2,ДОБРО,
42.7065985686382,23.3313534979413,1100,2,ДОБРО,
42.7250289864727,23.3339507019185,110,2,ДОБРО,
42.7247198680841,23.3430276958829,110,1,ДОБРО,
42.718300849624,23.3378914131531,1100,2,ДОБРО,
42.7364028918571,23.3408533055954,110,2,ДОБРО,
42.7138014227804,23.3457689613653,110,1,ДОБРО,
42.7214802528238,23.3292635948587,110,1,ДОБРО,
42.7242144370539,23.3302850380264,110,1,ДОБРО,
42.7218143750542,23.3299205657803,110,2,ДОБРО,
42.7077792669484,23.3315843067135,1100,1,ДОБРО,
42.7070194338971,23.3293734768958,1100,2,ДОБРО,
42.7422744551245,23.3308966141772,1100,1,ДОБРО,
42.7478059240886,23.3507835569465,110,2,ДОБРО,
