Lat,Long,Type,Count,State
42.703253393112,23.3138586198391,1100,2,ДОБРО,
42.7026320052882,23.3166800028341,1100,1,ДОБРО,
42.7052653105579,23.3156450174526,1100,2,ДОБРО,
42.7036206662122,23.3172325633468,1100,2,ДОБРО,
42.7020171285455,23.3116090686829,1100,1,ДОБРО,
42.6992438008829,23.3031199404606,3000,1,ДОБРО,
42.7035074788756,23.3083265160304,3000,1,ДОБРО,
42.7032470551335,23.3186263422151,1100,2,ДОБРО,
42.7038124485239,23.2992715154393,1100,2,ДОБРО,
42.7026831191651,23.3169483024849,1100,1,ДОБРО,
42.692648991219,23.2932395890157,1100,2,ДОБРО,
42.7032009591003,23.3170610768331,1100,1,ДОБРО,
42.7025697423207,23.3141096015147,1100,2,ДОБРО,
42.6916154276863,23.2925196297486,1100,1,ДОБРО,
42.7029090648193,23.3147932497039,1100,2,ДОБРО,
42.7066655922412,23.2994836191532,1100,2,ДОБРО,
42.7026992096986,23.3133206844283,1100,1,ДОБРО,
42.7032716035219,23.298522355158,1100,1,ДОБРО,
42.7034386236017,23.307185445871,1100,2,ДОБРО,
42.7037087654351,23.3082073545403,1100,2,ДОБРО,
42.702421596168,23.3079201792909,1100,2,ДОБРО,
42.7034521459226,23.3100520907589,1100,1,ДОБРО,
42.7009480919346,23.3201340202118,1100,2,ДОБРО,
42.6999476577421,23.2992507703724,1100,1,ДОБРО,
42.6940971281,23.2984394522459,1100,2,ДОБРО,
42.7006613467062,23.3199102609059,1100,1,ДОБРО,
42.7037700921421,23.3070997396959,3000,2,ДОБРО,
42.7006913057962,23.3192875881753,1100,1,ДОБРО,
42.7006563473949,23.3195027811668,1100,1,ДОБРО,
42.699055905794,23.3140139448711,3000,1,ДОБРО,
42.6995492519886,23.3070384134661,1100,2,ДОБРО,
42.6998873620551,23.317078544265,1100,2,ДОБРО,
42.6997309493309,23.3171457434445,1100,1,ДОБРО,
42.6988810869214,23.2979083773569,1100,2,ДОБРО,
42.7002743161821,23.3178458569764,1100,2,ДОБРО,
42.700421244822,23.3044037146667,3000,1,ДОБРО,
42.7003703644583,23.3176341193436,1100,2,ДОБРО,
42.6962433242504,23.3083458035247,3000,1,ДОБРО,
42.7054953851077,23.3125227453223,1100,1,ДОБРО,
42.7007973718439,23.3173449595455,3000,1,ДОБРО,
42.7014086743125,23.3179930331352,1100,2,ДОБРО,
42.7013216462655,23.3165571893168,1100,2,ДОБРО,
42.6943917392311,23.3041527125265,1100,1,ДОБРО,
42.7046296761661,23.3172758903789,1100,1,ДОБРО,
42.6994698040324,23.3185548478634,1100,4,ДОБРО,
42.6964945653096,23.3093123459094,1100,2,ДОБРО,
42.7005754313014,23.3184603674843,1100,2,ДОБРО,
42.6981639220702,23.3032332213641,1100,2,ДОБРО,
42.6989256978623,23.3147986927053,3000,1,ДОБРО,
42.7008822349119,23.3182797014798,1100,2,ДОБРО,
42.7007222720036,23.3189055453771,1100,2,ДОБРО,
42.7037410645949,23.3044326499995,1100,1,ДОБРО,
42.7005587251842,23.3213524884277,1100,4,ДОБРО,
42.6973343396443,23.2988583576334,1100,4,ДОБРО,
42.6986400107377,23.3218676493312,3000,2,ДОБРО,
42.6980672884992,23.3210249549738,3000,2,ДОБРО,
42.6987801737227,23.3194663542612,1100,3,ДОБРО,
42.6982133513782,23.3123617081568,3000,2,ДОБРО,
42.6987542859193,23.3183062654323,1100,1,ДОБРО,
42.6972285081391,23.3029177929877,1100,3,ДОБРО,
42.6924646154483,23.3012060189957,1100,5,ДОБРО,
42.6987813491475,23.3168943203333,3000,1,ДОБРО,
42.6984198605199,23.317086369875,1100,2,ДОБРО,
42.6985826747616,23.3166203444745,1100,1,ДОБРО,
42.6995822773274,23.3036096694595,3000,1,ДОБРО,
42.6983684594054,23.3178030615232,1100,1,ДОБРО,
42.6956001454653,23.3006409189054,1100,2,ДОБРО,
42.69825283778,23.3181388715438,1100,2,ДОБРО,
42.6982800096271,23.3136398202449,1100,2,ДОБРО,
42.7005461464231,23.3144463002372,1100,2,ДОБРО,
42.7058142099625,23.299010838177,1100,2,ДОБРО,
42.701435674111,23.3227159720829,3000,1,ДОБРО,
42.6927155045084,23.2943013551204,1100,3,ДОБРО,
42.7013105604808,23.322508546754,1100,2,ДОБРО,
42.7009239074593,23.2984954555656,1100,1,ДОБРО,
